DATE;SP500;NASDAQ,AAPL;NASDAQ,AMZN;NASDAQ,GOOGL
1493226660;2396,6399;144,04;912,19;888,2
1493226720;2396,74;144,051;912,15;888,01
1493226780;2396,0901;144,07;912,01;888,01
1493226840;2396,3501;144,05;911,95;887,89
1493226900;2396,97;144,0953;912,185;888,015
1493226960;2396,8701;144,13;912,3;888,29
1493227020;2396,8601;144,09;912,53;887,98
1493227080;2396,8601;144,05;912,815;888,05
1493227140;2396,3501;144,1;913,16;888,135
1493227200;2396,8301;144,09;913,2;887,82
1493227260;2396,46;144,12;913,455;887,82
1493227320;2396,8301;144,09;913,61;887,97
1493227380;2396,8799;144,14;913,96;888,29
1493227440;2396,76;144,12;913,44;888,4
1493227500;2396,01;144,14;913,52;888,47
1493227560;2395,5801;144,115;912,71;888,16
1493227620;2395,54;144,13;912,9583;888,45
1493227680;2395,6201;144,16;912,38;888,6
1493227740;2395,1399;144,175;912,44;888,7
1493227800;2394,96;144,1407;912,4051;888,55
1493227860;2394,46;144,1325;912,44;888,66
1493227920;2393,6299;144,1;912,1538;888,47
1493227980;2393,53;144,0657;912,1506;887,92
1493228040;2394,05;144,1127;912,365;887,8
1493228100;2394,21;144,18;912,67;887,89
1493228160;2394,3101;144,19;912,8945;888,18
1493228220;2394,3899;144,21;912,84;888,41
1493228280;2395,3701;144,22;912,8304;888,5411
1493228340;2396,05;144,2662;912,76;888,61
1493228400;2395,28;144,2959;912,96;888,45
1493228460;2394,6899;144,29;912,01;888,3
1493228520;2395,5901;144,27;912,3;888,15
1493228580;2396,8799;144,3425;912,5;888,31
1493228640;2397,8101;144,43;912,86;888,31
1493228700;2397,4199;144,47;913,03;888,81
1493228760;2397,0701;144,45;912,885;889,19
1493228820;2395,4099;144,4459;912,4;889,165
1493228880;2391,8601;144,25;911,98;888,561
1493228940;2393,22;144,05;911,18;887,63
1493229000;2393,3301;144,17;911,73;887,91
1493229060;2394,97;144,125;911,39;888,29
1493229120;2394,8201;144,26;911,71;888,4624
1493229180;2395,74;144,23;912,13;888,32
1493229240;2394,98;144,26;912,27;888,8
1493229300;2394,9399;144,2;911,35;888,62
1493229360;2394,45;144,18;912,1559;888,53
1493229420;2394,05;144,16;911,74;888,27
1493229480;2393,8601;144,1257;911,69;887,92
1493229540;2393,25;144,15;911,25;888,085
1493229600;2392,1001;144,08;910,8489;887,97
1493229660;2391,3401;144,05;910,5482;887,46
1493229720;2391,95;144,05;910;887,47
1493229780;2392;144,09;910,8675;887,82
1493229840;2393,03;144,08;911,1;888,0077
1493229900;2392,2;144,11;911,21;887,92
1493229960;2393,04;144,11;910,7528;887,56
1493230020;2392,8;144,14;911,135;887,89
1493230080;2392,3601;144,13;910,8992;887,67
1493230140;2392,97;144,12;910,7167;887,1382
1493230200;2393,5601;144,19;910,79;887,65
1493230260;2393,24;144,2201;910,97;888,01
1493230320;2393,55;144,19;911,29;887,85
1493230380;2393,1101;144,24;911,235;887,97
1493230440;2393,9299;144,19;911,215;887,78
1493230500;2394,73;144,27;911,2;887,9
1493230560;2394,6299;144,29;911,49;888,32
1493230620;2394,4299;144,32;911,4649;888,32
1493230680;2393,5801;144,295;911,71;888,34
1493230740;2393,03;144,14;911,15;888,3
1493230800;2393,3101;144,02;911,15;887,63
1493230860;2393,8201;144,15;910,81;887,57
1493230920;2393,77;144,16;911,1862;888,09
1493230980;2394,47;144,131;911,3925;888,48
1493231040;2394,24;144,17;911,87;888,4
1493231100;2393,5701;144,1374;912;888,58
1493231160;2394,04;144,096;912,04;888,25
1493231220;2394,0701;144,14;912,4;888,6
1493231280;2394,3201;144,045;912,3226;888,51
1493231340;2393,1699;144,07;912,0825;888,6297
1493231400;2393,47;144,03;911,3224;888,39
1493231460;2394,0601;144,088;911,78;888,695
1493231520;2394,1699;144,1334;911,81;889,19
1493231580;2394,23;144,1105;912,2687;889,14
1493231640;2394,8401;144,095;912,17;889,2087
1493231700;2394,0801;144,1;912,54;889,15
1493231760;2394,0601;144,1;912,24;889,0655
1493231820;2393,71;144,09;912,2;889,08
1493231880;2393,79;144,09;911,94;889,05
1493231940;2393,77;144,07;911,52;889,13
1493232000;2394,1201;144,09;911,83;889,23
1493232060;2393,6599;144,105;912,09;889,355
1493232120;2394,5601;144,05;911,4;889
1493232180;2394,98;144,07;911,79;889,1007
1493232240;2394,98;144,07;911,8409;889
1493232300;2394,8601;144,057;912;888,885
1493232360;2394,95;144,0447;912,02;889,0423
1493232420;2394,8601;144,0443;912;888,84
1493232480;2394,3799;144,05;911,87;888,8
1493232540;2394,72;144,01;911,79;888,5784
1493232600;2394,97;144,02;911,79;888,8
1493232660;2394,77;144,045;911,9847;888,53
1493232720;2394,6299;144,025;911,8;888,86
1493232780;2394,78;144,003;911,72;888,61
1493232840;2394,22;144,01;911,8281;888,71
1493232900;2394,75;143,9735;911,8239;888,62
1493232960;2394,8201;144,0051;911,95;888,92
1493233020;2394,3201;144,015;911,895;888,81
1493233080;2394,3201;143,95;911,7361;888,545
1493233140;2393,8401;143,96;911,83;888,57
1493233200;2393,5901;143,915;911,54;888,475
1493233260;2394;143,95;911,6325;888,61
1493233320;2394,05;143,98;911,67;888,95
1493233380;2394,1899;144;911,69;888,81
1493233440;2394,45;144,03;911,6202;888,73
1493233500;2394,51;144,04;911,6173;888,9216
1493233560;2395,26;144,03;911,55;888,92
1493233620;2395,0801;144,075;911,88;889,4117
1493233680;2394,75;144,0638;911,68;889,12
1493233740;2395,3501;144,055;911,87;889,12
1493233800;2395,1399;144,0835;911,84;889,36
1493233860;2395,28;144,075;911,78;889,18
1493233920;2395,3899;144,08;911,78;889,385
1493233980;2395,47;144,07;911,9135;889,53
1493234040;2395,46;144,0659;912,03;889,79
1493234100;2394,6699;144,08;911,7653;889,58
1493234160;2394,8601;143,99;911,54;889,325
1493234220;2395,02;144,03;912,09;889,38
1493234280;2395,1699;144,06;912,44;889,76
1493234340;2394,6101;144,06;912,22;889,8
1493234400;2394,8401;144;911,7;889,46
1493234460;2394,1101;144,055;911,7;889,36
1493234520;2394,1899;143,99;911,47;889,1
1493234580;2394,1799;144;911,38;889,17
1493234640;2394,29;143,99;911,37;889,1
1493234700;2394,1001;143,98;911,625;889,115
1493234760;2394,29;143,98;911,9073;889,12
1493234820;2393,53;144,02;911,97;889,21
1493234880;2393,8701;143,94;911,36;888,911
1493234940;2393,76;143,965;911,764;889,238
1493235000;2393,77;143,94;911,4367;889,1723
1493235060;2393,74;143,945;911,31;889,27
1493235120;2392,6599;143,9;911,11;889,5
1493235180;2391,8101;143,84;910,6;889,05
1493235240;2392,1699;143,725;909,5575;888,76
1493235300;2391,9399;143,75;909,69;889,1
1493235360;2391,6101;143,78;909,87;889,01
1493235420;2390,77;143,72;910,11;888,96
1493235480;2390,9399;143,66;909,46;888,81
1493235540;2389,98;143,69;909,6203;888,97
1493235600;2389,51;143,56;909,2447;888,63
1493235660;2390,0901;143,56;908,842;888,76
1493235720;2390,29;143,68;908,98;888,72
1493235780;2390,3501;143,74;908,85;888,995
1493235840;2390,1201;143,75;908,82;889,25
1493235900;2389,0701;143,71;909,11;889,17
1493235960;2388,8101;143,62;909,1135;888,58
1493236020;2389,28;143,64;909,22;888,66
1493236080;2389,4199;143,63;909,5;889,11
1493236140;2388,78;143,64;909,33;889,5
1493236200;2388,51;143,64;909,17;889,6743
1493236260;2388,0601;143,56;909,185;889,8418
1493236320;2388,48;143,59;909,42;889,67
1493236380;2387,6799;143,5337;909,22;889,76
1493236440;2387,0901;143,49;908,85;889,71
1493236500;2387,8501;143,43;908,8;888,86
1493236560;2387,4099;143,56;909,39;889,53
1493236620;2386,76;143,587;909,11;889,4
1493236680;2387,3401;143,59;909,02;889,22
1493236740;2387,55;143,67;909,01;889,31
1493236800;2387,55;143,68;909,29;889,14
1493299800;2388,96;143,88;914,4;890,87
1493299860;2389,1799;144;912,9402;888,99
1493299920;2388,8701;144,05;913,17;887,36
1493299980;2388,45;144,01;914,725;888,91
1493300040;2387,6799;144;913,68;887,8
1493300100;2388,5801;143,98;914,7;887,885
1493300160;2388,1101;143,97;915,235;888,379
1493300220;2387,9299;143,82;916,448;889,0943
1493300280;2387,8999;143,8938;915,91;888,5
1493300340;2387,78;143,8399;914,08;888,51
1493300400;2387,3999;143,7;914,5;889,6899
1493300460;2386,8401;143,6361;914,53;889,22
1493300520;2387,8799;143,67;914,675;889,1171
1493300580;2387,95;143,77;915,4564;889,33
1493300640;2388,1499;143,84;915,68;889,65
1493300700;2388,3701;143,85;915,97;889,6125
1493300760;2388,8201;143,855;914,36;888,83
1493300820;2389,3799;143,74;914,955;888,88
1493300880;2389,1899;143,6165;914,7485;888,9
1493300940;2389,8601;143,5801;913,08;888,12
1493301000;2389,49;143,71;913,72;887,87
1493301060;2389,5;143,66;913,35;888,2
1493301120;2389,1399;143,6784;913,87;888,2799
1493301180;2389,3101;143,6;914,53;888,06
1493301240;2389,0701;143,6;913,86;887,95
1493301300;2389,26;143,44;913,6;887,295
1493301360;2389,28;143,5;914,1998;887,625
1493301420;2389,3601;143,57;914,62;888,1271
1493301480;2389,22;143,61;914,6;889,3
1493301540;2388,99;143,58;914,3867;889,08
1493301600;2389,02;143,56;914,08;888,82
1493301660;2389,6101;143,595;913,355;888,9
1493301720;2390;143,62;913,43;888,67
1493301780;2389,3999;143,66;913,31;888,72
1493301840;2389,9099;143,64;912,6285;888,27
1493301900;2390,1299;143,65;912,79;888,585
1493301960;2389,74;143,6859;914,2;888,74
1493302020;2389,1899;143,69;913,58;888,71
1493302080;2388,6201;143,605;913,8268;888,28
1493302140;2389,1399;143,5416;913,94;888,0583
1493302200;2389,6201;143,5946;915,04;888,98
1493302260;2389,52;143,6;914,39;888,8797
1493302320;2389,96;143,57;914,75;889,19
1493302380;2390,6399;143,6;915,132;889,79
1493302440;2390,53;143,64;916,5994;890
1493302500;2390,54;143,61;916,3468;890,575
1493302560;2390,3899;143,64;916,345;890,63
1493302620;2390,01;143,655;916,7229;890,6799
1493302680;2390,05;143,6016;916,545;890,04
1493302740;2389,9199;143,61;915,7051;890,02
1493302800;2389,3999;143,6144;916,02;890,15
1493302860;2389,02;143,6116;915,58;890,23
1493302920;2389,4199;143,56;915,72;890,11
1493302980;2389,24;143,54;916,25;890,015
1493303040;2389,27;143,51;916,05;890,13
1493303100;2389,05;143,52;916,725;890,45
1493303160;2389,03;143,51;916,12;890,625
1493303220;2388,5;143,52;916,1368;891,09
1493303280;2387,96;143,455;916,145;890,425
1493303340;2387,8701;143,36;916,33;889,8601
1493303400;2388,51;143,35;916,1697;889,99
1493303460;2388,3601;143,52;916,97;891,02
1493303520;2387,8101;143,53;916,8;890,91
1493303580;2388,0801;143,49;916,6726;890,28
1493303640;2388,51;143,53;917,65;890,47
1493303700;2388,5601;143,56;917,97;890,685
1493303760;2388,25;143,59;918,13;890,835
1493303820;2388,78;143,55;917,7867;890,52
1493303880;2388,8201;143,5741;918,08;890,7
1493303940;2388,8301;143,6;917,91;890,6
1493304000;2388,5701;143,59;918,12;890,19
1493304060;2388,28;143,57;918,36;889,81
1493304120;2388,6201;143,51;917,97;889,82
1493304180;2388,48;143,51;918;889,93
1493304240;2388,3501;143,4803;917,875;889,88
1493304300;2388,26;143,46;917,85;889,6899
1493304360;2387,96;143,4713;917,89;889,765
1493304420;2387,6101;143,49;918,14;890,15
1493304480;2387,1201;143,4645;917,91;889,96
1493304540;2385,05;143,41;917,31;889,52
1493304600;2385,55;143,37;916,75;888,44
1493304660;2383,98;143,45;916,7;889,0167
1493304720;2384,26;143,39;916,97;888,75
1493304780;2384,73;143,4043;917,26;889,07
1493304840;2384,51;143,44;916,74;889,1056
1493304900;2383,7;143,437;916,535;889,03
1493304960;2384,05;143,37;916,25;888,57
1493305020;2384,1201;143,325;916,59;888,705
1493305080;2384,53;143,3773;916,36;888,52
1493305140;2385,0901;143,4199;916,76;888,84
1493305200;2385,3701;143,37;916,87;888,82
1493305260;2385,75;143,44;917,44;888,84
1493305320;2386,02;143,46;917,27;889,16
1493305380;2385,73;143,4701;917,45;889,31
1493305440;2385,72;143,49;917,58;889,2
1493305500;2386,1599;143,5;917,65;889,295
1493305560;2385,5;143,485;917,7843;889,5873
1493305620;2385,6699;143,42;917,895;889,35
1493305680;2385,23;143,39;918,23;889,25
1493305740;2385,1001;143,37;918,23;889,59
1493305800;2385,3301;143,395;918,34;889,74
1493305860;2385,1799;143,4;918,57;890,06
1493305920;2385,3501;143,425;918,665;889,91
1493305980;2385,8101;143,47;918,81;890,18
1493306040;2386,6799;143,54;918,79;890,055
1493306100;2386,1001;143,555;919,406;890,19
1493306160;2386,1399;143,5033;919,12;889,98
1493306220;2386,1101;143,51;919,17;889,92
1493306280;2386,3;143,5;918,91;889,73
1493306340;2386,1101;143,5;919,09;889,7815
1493306400;2385,8899;143,49;918,74;889,2
1493306460;2385,8101;143,5;919,04;889,09
1493306520;2385,5601;143,49;919,3;888,745
1493306580;2385,75;143,48;919,49;888,65
1493306640;2385,8701;143,49;919,57;889,2
1493306700;2386,1101;143,49;919,6;889,56
1493306760;2386,29;143,51;919,63;889,65
1493306820;2386,2;143,52;919,78;889,73
1493306880;2385,47;143,48;919,7775;889,86
1493306940;2384,8899;143,465;919,66;889,52
1493307000;2385,24;143,42;919,55;889,25
1493307060;2385,3;143,48;919,91;889,51
1493307120;2385,1001;143,495;919,65;889,56
1493307180;2385,0901;143,53;920;889,83
1493307240;2385,6101;143,47;920,45;890,05
1493307300;2385,5;143,55;920,59;889,94
1493307360;2385,21;143,519;921,09;890,14
1493307420;2384,72;143,535;920,69;890,02
1493307480;2384,3601;143,489;920,845;889,87
1493307540;2384,0601;143,475;920,6175;889,52
1493307600;2384,1101;143,46;920,4988;889,09
1493307660;2383,74;143,46;919,57;889,19
1493307720;2383;143,477;920,34;889,22
1493307780;2383,8101;143,475;920,21;889,2
1493307840;2383,8899;143,55;920,84;889,24
1493307900;2384,0601;143,6;920,7;889,26
1493307960;2384,1499;143,58;920,5516;889,27
1493308020;2383,28;143,56;920,35;889,61
1493308080;2383,5;143,5099;920;889,38
1493308140;2383,3101;143,535;920,815;889,23
1493308200;2383,3999;143,51;920,69;889,18
1493308260;2382,6899;143,5201;921,0353;889,15
1493308320;2382,8401;143,54;920,7104;889,38
1493308380;2383,1799;143,48;921,12;889,2
1493308440;2383,75;143,56;920,84;889,26
1493308500;2384,03;143,6199;921,07;889,65
1493308560;2384,1201;143,59;920,3251;889,67
1493308620;2383,95;143,59;920,805;889,75
1493308680;2383,8899;143,5843;920,89;889,555
1493308740;2383,9099;143,6157;921;889,79
1493308800;2384,6101;143,625;920,9716;889,905
1493308860;2384,79;143,639;921,19;890
1493308920;2384,8201;143,59;921,16;889,9399
1493308980;2384,95;143,5623;921,09;889,695
1493309040;2385,22;143,6;920,4977;889,6268
1493309100;2385,01;143,61;920,4697;889,25
1493309160;2385,1499;143,59;920,21;889,28
1493309220;2384,96;143,6;920,07;889,78
1493309280;2384,6799;143,62;920,0725;889,295
1493309340;2385,2;143,62;919,85;889,11
1493309400;2385,0901;143,65;919,99;889,52
1493309460;2385,3999;143,68;919,7217;889,3
1493309520;2385,23;143,66;919,697;889,6
1493309580;2385,48;143,65;919,98;889,47
1493309640;2385,5;143,67;919,85;889,54
1493309700;2385,45;143,67;919,615;889,5402
1493309760;2385,25;143,65;919,58;889,34
1493309820;2385,1101;143,62;919,87;889,29
1493309880;2384,8101;143,64;919,91;889,01
1493309940;2385,03;143,62;919,62;889,165
1493310000;2384,9299;143,64;919,92;889,1599
1493310060;2384,6201;143,63;919,9907;889,0123
1493310120;2384,3999;143,6186;920,05;889,16
1493310180;2384,8401;143,6201;919,73;888,92
1493310240;2384,5601;143,65;919,93;889,0904
1493310300;2384,46;143,67;920,08;888,97
1493310360;2384,4099;143,6556;919,92;888,55
1493310420;2384,1599;143,65;920,02;888,62
1493310480;2384,46;143,64;919,945;888,6447
1493310540;2384,6299;143,65;920,26;888,79
1493310600;2384,74;143,665;920,057;888,81
1493310660;2385,05;143,66;920,18;888,53
1493310720;2385,3999;143,67;920,55;888,65
1493310780;2385,3999;143,65;920,67;888,445
1493310840;2385,3101;143,62;920,66;888,505
1493310900;2385,5601;143,61;920,6397;888,835
1493310960;2385,28;143,61;920,61;889,075
1493311020;2385,23;143,61;920,85;889,085
1493311080;2385,8701;143,6;920,7754;889,26
1493311140;2385,8601;143,64;921,02;889,36
1493311200;2386,51;143,6546;920,94;889,41
1493311260;2386,8799;143,71;920,641;889,53
1493311320;2386,6699;143,74;920,72;889,52
1493311380;2386,6399;143,7043;920,78;889,54
1493311440;2386,9199;143,7;920,7743;889,425
1493311500;2387,3101;143,71;920,89;889,25
1493311560;2387,73;143,71;920,84;888,92
1493311620;2387,0901;143,76;920,87;889,15
1493311680;2387,24;143,74;920,96;889
1493311740;2387,22;143,7521;921;889,39
1493311800;2387,29;143,7544;920;889,18
1493311860;2387,8101;143,76;920,16;889,1
1493311920;2387,8401;143,75;920,32;889,23
1493311980;2388,23;143,75;920,39;889,15
1493312040;2388,8501;143,78;920,37;888,95
1493312100;2389,0801;143,83;920,39;888,855
1493312160;2389,7;143,8125;920,285;888,8136
1493312220;2389,95;143,84;920,28;889,15
1493312280;2390,72;143,82;920,085;889,14
1493312340;2391,97;143,85;920,225;889,165
1493312400;2391,6899;143,8873;920,35;889,34
1493312460;2391,04;143,84;920,22;889,38
1493312520;2391,45;143,85;920,42;889,32
1493312580;2390,99;143,87;920,411;889,66
1493312640;2391,1599;143,85;920,41;889,5
1493312700;2390,96;143,852;920,78;889,58
1493312760;2390,6299;143,86;920,68;889,26
1493312820;2390,8701;143,83;920,1409;889,25
1493312880;2390,75;143,85;920,9;889,35
1493312940;2390,9199;143,84;920,87;889,37
1493313000;2391,25;143,85;920,95;889,51
1493313060;2391,4299;143,85;920,86;889,3634
1493313120;2391,1299;143,8559;920,84;889,47
1493313180;2390,97;143,84;920,86;889,34
1493313240;2390,77;143,8324;920,93;889,39
1493313300;2390,45;143,8201;920,758;889,5
1493313360;2390,45;143,81;920,8;889,44
1493313420;2390,53;143,82;920,84;889,29
1493313480;2390,23;143,81;920,89;889,23
1493313540;2390,52;143,76;920,84;889,15
1493313600;2390,6201;143,771;920,84;889,12
1493313660;2390,5601;143,79;920,94;889,09
1493313720;2390,3701;143,83;921;889,25
1493313780;2390,3401;143,83;921,19;889,29
1493313840;2390,3601;143,81;921,53;889,35
1493313900;2390,5701;143,7908;921,74;889,35
1493313960;2390,4199;143,8143;921,81;889,61
1493314020;2390,77;143,815;921,49;889,28
1493314080;2390,6899;143,83;921,78;889,35
1493314140;2390,7;143,81;921,57;889,28
1493314200;2390,8999;143,8;921,6723;889,2956
1493314260;2390,8101;143,825;921,28;889,07
1493314320;2390,3701;143,82;921,2999;888,8048
1493314380;2390;143,78;920,97;888,6725
1493314440;2389,98;143,75;920,67;888,8344
1493314500;2389,9199;143,72;920,93;888,93
1493314560;2390,0701;143,7499;921,04;888,825
1493314620;2390,1899;143,765;921,17;889,04
1493314680;2390,2;143,74;921,49;889,1
1493314740;2390,22;143,7469;921,53;888,93
1493314800;2390,3101;143,75;921,58;888,98
1493314860;2390,1001;143,76;921,47;888,93
1493314920;2389,99;143,7546;921,5;889,01
1493314980;2389,8601;143,7699;921,1472;888,97
1493315040;2389,3999;143,79;920,91;889,05
1493315100;2389,54;143,745;920,1;888,96
1493315160;2389,79;143,7584;920,03;888,92
1493315220;2389,6299;143,78;919,91;889,24
1493315280;2389,29;143,76;920;888,98
1493315340;2389,3101;143,7467;920,0792;888,845
1493315400;2389,77;143,75;919,62;888,68
1493315460;2389,27;143,76;919,96;888,99
1493315520;2389,3101;143,745;919,476;888,82
1493315580;2389,28;143,755;919,6;888,6401
1493315640;2389,52;143,75;919,77;888,64
1493315700;2389,5601;143,75;920;888,89
1493315760;2389,8;143,78;919,885;888,8977
1493315820;2389,3101;143,79;920,101;889,01
1493315880;2389,28;143,7951;919,9;888,88
1493315940;2389,6201;143,785;919,91;888,7942
1493316000;2389,3999;143,82;919,94;888,4
1493316060;2389,74;143,805;919,8;888,39
1493316120;2389,8899;143,8061;920,02;888,48
1493316180;2389,3501;143,8;920,05;888,7
1493316240;2389,21;143,78;919,52;888,71
1493316300;2389,02;143,7956;919,05;888,615
1493316360;2388,8899;143,7756;919,51;888,67
1493316420;2389,0901;143,7863;919,59;888,71
1493316480;2389,1101;143,78;919,91;888,45
1493316540;2389,3101;143,763;920;888,46
1493316600;2389,3799;143,78;919,9825;888,5696
1493316660;2389,3601;143,7977;919,29;888,5009
1493316720;2389,74;143,79;919,27;888,5
1493316780;2389,6001;143,8099;919,51;888,65
1493316840;2389,46;143,76;919,56;888,62
1493316900;2389,3301;143,7553;919,51;888,76
1493316960;2389,4299;143,77;919,29;888,85
1493317020;2389,3899;143,78;919,265;888,96
1493317080;2389,25;143,78;919,615;888,76
1493317140;2389,5701;143,77;919,29;888,95
1493317200;2389,3999;143,79;919,382;889,065
1493317260;2389,6001;143,8;919,28;889,1
1493317320;2389,3899;143,79;919,25;889,13
1493317380;2389,3401;143,7299;918,6484;889,04
1493317440;2389,04;143,67;918,7519;889,17
1493317500;2388,3501;143,6747;918,787;889,09
